TAXON_ORDER	CATEGORY	SPECIES_CODE	PRIMARY_COM_NAME	SCI_NAME	ORDER1	FAMILY	SPECIES_GROUP	REPORT_AS	ott_id	name	rank	tax_sources	flags	match_type	bio_concept_code
2266	species	sapqud1	Purple Quail-Dove	Geotrygon purpurata	Columbiformes	Columbidae (Pigeons and Doves)			642130	Geotrygon purpurata	species	ncbi:977920,gbif:5843937		canonical_match	B18C3C10
2267	species	sapqud2	Sapphire Quail-Dove	Geotrygon saphirina	Columbiformes	Columbidae (Pigeons and Doves)			189782	Geotrygon saphirina	species	ncbi:700765,gbif:2496115,irmng:11035595		canonical_match	B6C1516E
2270	species	crqdov1	Crested Quail-Dove	Geotrygon versicolor	Columbiformes	Columbidae (Pigeons and Doves)			392934	Geotrygon versicolor	species	ncbi:187123,gbif:2496119,irmng:10796348		canonical_match	CA19EB97
2271	species	ruqdov	Ruddy Quail-Dove	Geotrygon montana	Columbiformes	Columbidae (Pigeons and Doves)			664480	Geotrygon montana	species	ncbi:115651,gbif:2496121,irmng:11371006		canonical_match	4817EC01
2274	species	viqdov1	Violaceous Quail-Dove	Geotrygon violacea	Columbiformes	Columbidae (Pigeons and Doves)			50388	Geotrygon violacea	species	ncbi:869458,gbif:2496109,irmng:10196792		canonical_match	39197875
2277	species	gfqdov	Gray-fronted Quail-Dove	Geotrygon caniceps	Columbiformes	Columbidae (Pigeons and Doves)			3596617	Geotrygon caniceps	species	gbif:2496125,irmng:11008975		canonical_match	947E8D75
2278	species	wfqdov	White-fronted Quail-Dove	Geotrygon leucometopia	Columbiformes	Columbidae (Pigeons and Doves)			3596616	Geotrygon leucometopia	species	gbif:2496132,irmng:11093182		canonical_match	6200936B
2279	species	kwqdov	Key West Quail-Dove	Geotrygon chrysia	Columbiformes	Columbidae (Pigeons and Doves)			3596620	Geotrygon chrysia	species	ncbi:1471290,gbif:2496120,irmng:11066292		canonical_match	913CBCDF
2280	species	brqdov1	Bridled Quail-Dove	Geotrygon mystacea	Columbiformes	Columbidae (Pigeons and Doves)			3596615	Geotrygon mystacea	species	gbif:2496107,irmng:11203631		canonical_match	CA7BC4DA
2281	species	obqdov1	Olive-backed Quail-Dove	Leptotrygon veraguensis	Columbiformes	Columbidae (Pigeons and Doves)			642132	Geotrygon veraguensis	species	ncbi:977921,gbif:2496108,irmng:10664024		synonym_match	BB65071B
2282	species	whtdov	White-tipped Dove	Leptotila verreauxi	Columbiformes	Columbidae (Pigeons and Doves)			244144	Leptotila verreauxi	species	ncbi:135631,gbif:2496060,irmng:11281529		canonical_match	6141E8C8
2299	species	cardov1	Caribbean Dove	Leptotila jamaicensis	Columbiformes	Columbidae (Pigeons and Doves)			767308	Leptotila jamaicensis	species	ncbi:135629,gbif:2496098,irmng:10455341		canonical_match	401B5C83
2304	species	grcdov1	Gray-chested Dove	Leptotila cassinii	Columbiformes	Columbidae (Pigeons and Doves)			602973	Leptotila cassini	species	ncbi:262117,gbif:2496089,irmng:10719547		synonym_match	34B0DFFA
2308	species	toldov1	Tolima Dove	Leptotila conoveri	Columbiformes	Columbidae (Pigeons and Doves)			3596606	Leptotila conoveri	species	gbif:2496093,irmng:10195519		canonical_match	52700241
2309	species	ocbdov1	Ochre-bellied Dove	Leptotila ochraceiventris	Columbiformes	Columbidae (Pigeons and Doves)			3596608	Leptotila ochraceiventris	species	gbif:2496097,irmng:11074597		canonical_match	597CE4E8
2310	species	gyhdov1	Gray-headed Dove	Leptotila plumbeiceps	Columbiformes	Columbidae (Pigeons and Doves)			244142	Leptotila plumbeiceps	species	ncbi:135630,gbif:2496075,irmng:10200100		canonical_match	A2066DD0
2317	species	grfdov1	Gray-fronted Dove	Leptotila rufaxilla	Columbiformes	Columbidae (Pigeons and Doves)			534763	Leptotila rufaxilla	species	ncbi:115657,gbif:2496081,irmng:10200101		canonical_match	684B9362
2324	species	gredov1	Grenada Dove	Leptotila wellsi	Columbiformes	Columbidae (Pigeons and Doves)			3596607	Leptotila wellsi	species	gbif:2496079,irmng:10940161		canonical_match	4A922076
2325	species	paldov1	Pallid Dove	Leptotila pallida	Columbiformes	Columbidae (Pigeons and Doves)			3596605	Leptotila pallida	species	gbif:2496078,irmng:10200099		canonical_match	D4CDB0EA
2326	species	latdov1	Large-tailed Dove	Leptotila megalura	Columbiformes	Columbidae (Pigeons and Doves)			664453	Leptotila megalura	species	ncbi:115656,gbif:2496088,irmng:11405670		canonical_match	BAB92B27
2328	species	tuqdov1	Tuxtla Quail-Dove	Zentrygon carrikeri	Columbiformes	Columbidae (Pigeons and Doves)			3596618	Geotrygon carrikeri	species	gbif:2496124,irmng:10601226		hand_match_eliot	3A16532D
2329	species	bfqdov1	Buff-fronted Quail-Dove	Zentrygon costaricensis	Columbiformes	Columbidae (Pigeons and Doves)			602971	Zentrygon costaricensis	species	ncbi:262116,gbif:2496113,irmng:10890853		canonical_match	944159C3
2330	species	pbqdov1	Purplish-backed Quail-Dove	Zentrygon lawrencii	Columbiformes	Columbidae (Pigeons and Doves)			120591	Zentrygon lawrencii	species	ncbi:977919,gbif:2496114,irmng:10200103		canonical_match	DCC794E5
2331	species	wfqdov1	White-faced Quail-Dove	Zentrygon albifacies	Columbiformes	Columbidae (Pigeons and Doves)			602976	Zentrygon albifacies	species	ncbi:262114,gbif:2496112,irmng:10213800		canonical_match	AE2BFE95
2332	species	wtqdov1	White-throated Quail-Dove	Zentrygon frenata	Columbiformes	Columbidae (Pigeons and Doves)			414983	Zentrygon frenata	species	ncbi:471131,gbif:2496126,irmng:11199710		canonical_match	ADE69C27
2337	species	liqdov1	Lined Quail-Dove	Zentrygon linearis	Columbiformes	Columbidae (Pigeons and Doves)			3596619	Geotrygon linearis	species	gbif:2496131,irmng:11352412		hand_match_eliot	A7F898C1
2340	species	chqdov1	Chiriqui Quail-Dove	Zentrygon chiriquensis	Columbiformes	Columbidae (Pigeons and Doves)			602978	Zentrygon chiriquensis	species	ncbi:262115,gbif:2496133,irmng:10213801		canonical_match	E9476773
2341	species	rcqdov1	Russet-crowned Quail-Dove	Zentrygon goldmani	Columbiformes	Columbidae (Pigeons and Doves)			120593	Zentrygon goldmani	species	ncbi:977918,gbif:2496104,irmng:10200102		canonical_match	1751C006
2345	species	wepdov1	West Peruvian Dove	Zenaida meloda	Columbiformes	Columbidae (Pigeons and Doves)			853670	Zenaida meloda	species	ncbi:115710,gbif:2495375,irmng:10751483		canonical_match	542D7AFA
2346	species	whwdov	White-winged Dove	Zenaida asiatica	Columbiformes	Columbidae (Pigeons and Doves)			715580	Zenaida asiatica	species	ncbi:93382,gbif:2495370,irmng:11057819		canonical_match	BFBC73AF
2350	species	zendov	Zenaida Dove	Zenaida aurita	Columbiformes	Columbidae (Pigeons and Doves)			873995	Zenaida aurita	species	ncbi:115704,gbif:2495353,irmng:11212171		canonical_match	85BD24D1
2354	species	galdov1	Galapagos Dove	Zenaida galapagoensis	Columbiformes	Columbidae (Pigeons and Doves)			329066	Zenaida galapagoensis	species	ncbi:115708,gbif:2495376,irmng:10761831		canonical_match	E0DFC281
2357	species	eardov1	Eared Dove	Zenaida auriculata	Columbiformes	Columbidae (Pigeons and Doves)			873990	Zenaida auriculata	species	ncbi:115703,gbif:2495358,irmng:10681396		canonical_match	71958FA9
2369	species	moudov	Mourning Dove	Zenaida macroura	Columbiformes	Columbidae (Pigeons and Doves)			183576	Zenaida macroura	species	ncbi:47245,gbif:2495347,irmng:10195247		canonical_match	00124D98
2376	species	socdov1	Socorro Dove	Zenaida graysoni	Columbiformes	Columbidae (Pigeons and Doves)			329068	Zenaida graysoni	species	ncbi:115709,gbif:2495357,irmng:10465147		canonical_match	5428D897
2377	species	nicpig1	Nicobar Pigeon	Caloenas nicobarica	Columbiformes	Columbidae (Pigeons and Doves)			1032058	Caloenas nicobarica	species	ncbi:187106,gbif:5231891,irmng:11284552		canonical_match	0FFC77EF
2380	species	spgpig1	Spotted Green Pigeon	Caloenas maculata	Columbiformes	Columbidae (Pigeons and Doves)			3596529	Caloenas maculata	species	ncbi:1524889		canonical_match	6E8B492E
2381	species	dodo1	Dodo	Raphus cucullatus	Columbiformes	Columbidae (Pigeons and Doves)			455687	Raphus cucullatus	species	ncbi:187135,gbif:2496198,irmng:11192433		canonical_match	DEF95927
2382	species	rodsol2	Rodrigues Solitaire	Pezophaps solitaria	Columbiformes	Columbidae (Pigeons and Doves)			455685	Pezophaps solitaria	species	ncbi:187133,gbif:2496200,irmng:10210743		canonical_match	2FC54A50
2383	species	sugdov1	Sulawesi Ground Dove	Gallicolumba tristigmata	Columbiformes	Columbidae (Pigeons and Doves)			392935	Gallicolumba tristigmata	species	ncbi:187122,gbif:2495220,irmng:11405561		canonical_match	F991F61F
2387	species	cigdov2	Cinnamon Ground Dove	Gallicolumba rufigula	Columbiformes	Columbidae (Pigeons and Doves)			538000	Gallicolumba rufigula	species	ncbi:977965,gbif:2495243,irmng:10195546		canonical_match	B4901E1B
2393	species	mibhea2	Mindoro Bleeding-heart	Gallicolumba platenae	Columbiformes	Columbidae (Pigeons and Doves)			538010	Gallicolumba platenae	species	ncbi:977963,gbif:2495251,irmng:10464528		canonical_match	6505921E
2394	species	nebhea1	Negros Bleeding-heart	Gallicolumba keayi	Columbiformes	Columbidae (Pigeons and Doves)			538007	Gallicolumba keayi	species	ncbi:977961,gbif:2495250,irmng:10909616		canonical_match	A5C58F88
2395	species	subhea1	Sulu Bleeding-heart	Gallicolumba menagei	Columbiformes	Columbidae (Pigeons and Doves)			3596518	Gallicolumba menagei	species	gbif:2495230,irmng:10915542		canonical_match	521FCF00
2396	species	lubhea1	Luzon Bleeding-heart	Gallicolumba luzonica	Columbiformes	Columbidae (Pigeons and Doves)			981610	Gallicolumba luzonica	species	ncbi:187121,gbif:2495239,irmng:11111443		canonical_match	804BBC8C
2400	species	minblh1	Mindanao Bleeding-heart	Gallicolumba crinigera	Columbiformes	Columbidae (Pigeons and Doves)			17146	Gallicolumba crinigera	species	ncbi:977959,gbif:2495224,irmng:10236047		canonical_match	F868CF77
2404	species	chopig1	Choiseul Pigeon	Microgoura meeki	Columbiformes	Columbidae (Pigeons and Doves)			3596683	Microgoura meeki	species	gbif:2496195,irmng:10195553		canonical_match	75D098B5
2405	species	tbgpig2	Thick-billed Ground-Pigeon	Trugon terrestris	Columbiformes	Columbidae (Pigeons and Doves)			956253	Trugon terrestris	species	ncbi:444149,gbif:2495900,irmng:10695602		canonical_match	7EFA1E93
2409	species	phepig1	Pheasant Pigeon	Otidiphaps nobilis	Columbiformes	Columbidae (Pigeons and Doves)			543760	Otidiphaps nobilis	species	ncbi:187130,gbif:2495924,irmng:10195549		canonical_match	5C686F54
2414	species	wecpig1	Western Crowned-Pigeon	Goura cristata	Columbiformes	Columbidae (Pigeons and Doves)			1026076	Goura cristata	species	ncbi:115654,gbif:2495207,irmng:10195550		canonical_match	556137A4
2415	species	soucrp1	Sclater's Crowned-Pigeon	Goura sclaterii	Columbiformes	Columbidae (Pigeons and Doves)			7068117	Goura sclaterii	species	ncbi:2057153		canonical_match	9965E32D
2416	species	soucrp2	Scheepmaker's Crowned-Pigeon	Goura scheepmakeri	Columbiformes	Columbidae (Pigeons and Doves)			3596621	Goura scheepmakeri	species	ncbi:915434,gbif:2495201,irmng:11210487		canonical_match	6551B257
2417	species	vicpig1	Victoria Crowned-Pigeon	Goura victoria	Columbiformes	Columbidae (Pigeons and Doves)			392933	Goura victoria	species	ncbi:187124,gbif:2495204,irmng:10195551		canonical_match	EAA06956
2421	species	tobpig1	Tooth-billed Pigeon	Didunculus strigirostris	Columbiformes	Columbidae (Pigeons and Doves)			506109	Didunculus strigirostris	species	ncbi:187111,gbif:5231894,irmng:11282008		canonical_match	987DE55E
2422	species	whedov1	White-eared Brown-Dove	Phapitreron leucotis	Columbiformes	Columbidae (Pigeons and Doves)			244138	Phapitreron leucotis	species	ncbi:135632,gbif:2496048,irmng:10195552		canonical_match	0F267A15
2428	species	amedov1	Amethyst Brown-Dove	Phapitreron amethystinus	Columbiformes	Columbidae (Pigeons and Doves)			430171	Phapitreron amethystinus	species	ncbi:444154,gbif:2496053,irmng:11197946		canonical_match	B1A4331C
2434	species	daedov2	Mindanao Brown-Dove	Phapitreron brunneiceps	Columbiformes	Columbidae (Pigeons and Doves)			3596624	Phapitreron brunneiceps	species	gbif:5788474		canonical_match	43A48647
2435	species	daedov3	Tawitawi Brown-Dove	Phapitreron cinereiceps	Columbiformes	Columbidae (Pigeons and Doves)			3596623	Phapitreron cinereiceps	species	ncbi:1674966,gbif:2496045,irmng:10591421		canonical_match	ADE5FE2C
2437	species	ligpig1	Little Green-Pigeon	Treron olax	Columbiformes	Columbidae (Pigeons and Doves)			3596635	Treron olax	species	gbif:2495811,irmng:11337748		canonical_match	23E07E95
2438	species	pinpig3	Pink-necked Green-Pigeon	Treron vernans	Columbiformes	Columbidae (Pigeons and Doves)			329083	Treron vernans	species	ncbi:115702,gbif:2495817,irmng:10197122		canonical_match	D0772401
2439	species	cihpig1	Cinnamon-headed Green-Pigeon	Treron fulvicollis	Columbiformes	Columbidae (Pigeons and Doves)			3596649	Treron fulvicollis	species	gbif:2495740,irmng:10197101		canonical_match	614EC457
2444	species	orbpig1	Orange-breasted Green-Pigeon	Treron bicinctus	Columbiformes	Columbidae (Pigeons and Doves)			3596645	Treron bicinctus	species	ncbi:1464055,gbif:2495776,irmng:10721826		canonical_match	0EF5FB3C
2449	species	pogpig1	Sri Lanka Green-Pigeon	Treron pompadora	Columbiformes	Columbidae (Pigeons and Doves)			979983	Treron pompadora	species	ncbi:1118849,gbif:2495745,irmng:11217498		canonical_match	539F8993
2450	species	pomgrp2	Gray-fronted Green-Pigeon	Treron affinis	Columbiformes	Columbidae (Pigeons and Doves)			3596653	Treron affinis	species	gbif:6101234		canonical_match	B30C3132
2451	species	pomgrp4	Andaman Green-Pigeon	Treron chloropterus	Columbiformes	Columbidae (Pigeons and Doves)			3596648	Treron chloropterus	species	gbif:6101230		canonical_match	34FED63C
2452	species	pomgrp5	Ashy-headed Green-Pigeon	Treron phayrei	Columbiformes	Columbidae (Pigeons and Doves)			3596654	Treron phayrei	species	ncbi:1464058,gbif:6101232		canonical_match	4116FF6B
2453	species	pomgrp1	Philippine Green-Pigeon	Treron axillaris	Columbiformes	Columbidae (Pigeons and Doves)			6520312	Treron axillaris	-	additions-6520264-6520323:6520312	-	new_taxon_amendment	455CE570
2458	species	pomgrp3	Buru Green-Pigeon	Treron aromaticus	Columbiformes	Columbidae (Pigeons and Doves)			3596639	Treron aromaticus	species	gbif:6101233		canonical_match	BA506943
2459	species	thbpig1	Thick-billed Green-Pigeon	Treron curvirostra	Columbiformes	Columbidae (Pigeons and Doves)			3596642	Treron curvirostra	species	ncbi:1464057,gbif:2495730,irmng:10913685		canonical_match	3F61AB07
2462	species	gycpig1	Gray-cheeked Green-Pigeon	Treron griseicauda	Columbiformes	Columbidae (Pigeons and Doves)			3596646	Treron griseicauda	species	gbif:2495765,irmng:11057163		canonical_match	72CCDB5A
2467	species	sugpig2	Sumba Green-Pigeon	Treron teysmannii	Columbiformes	Columbidae (Pigeons and Doves)			3596652	Treron teysmannii	species	gbif:2495782,irmng:10197121		canonical_match	6676140F
2468	species	flgpig1	Flores Green-Pigeon	Treron floris	Columbiformes	Columbidae (Pigeons and Doves)			3596641	Treron floris	species	gbif:2495775,irmng:10197100		canonical_match	F9BAD31C
2469	species	timgrp1	Timor Green-Pigeon	Treron psittaceus	Columbiformes	Columbidae (Pigeons and Doves)			3596640	Treron psittaceus	species	gbif:2495800,irmng:10956938		canonical_match	6EB63FA4
2470	species	lagpig1	Large Green-Pigeon	Treron capellei	Columbiformes	Columbidae (Pigeons and Doves)			3596636	Treron capellei	species	gbif:2495803,irmng:11266975		canonical_match	28F77A79
2471	species	yefpig1	Yellow-footed Green-Pigeon	Treron phoenicopterus	Columbiformes	Columbidae (Pigeons and Doves)			3596650	Treron phoenicopterus	species	ncbi:1464059,gbif:2495757,irmng:10229335		canonical_match	F6C3F6DB
2477	species	brgpig1	Bruce's Green-Pigeon	Treron waalia	Columbiformes	Columbidae (Pigeons and Doves)			931105	Treron waalia	species	ncbi:187141,gbif:2495756,irmng:10197123		canonical_match	46C90944
2478	species	madgrp2	Comoros Green-Pigeon	Treron griveaudi	Columbiformes	Columbidae (Pigeons and Doves)			6520311	Treron griveaudi	-	additions-6520264-6520323:6520311	-	new_taxon_amendment	4E869790
2479	species	madgrp1	Madagascar Green-Pigeon	Treron australis	Columbiformes	Columbidae (Pigeons and Doves)			931106	Treron australis	species	ncbi:187140,gbif:2495771,irmng:11303622		canonical_match	BA5B5935
2482	species	pegpig1	Pemba Green-Pigeon	Treron pembaensis	Columbiformes	Columbidae (Pigeons and Doves)			3596643	Treron pembaensis	species	gbif:2495764,irmng:10765160		canonical_match	1DC1F8E7
2483	species	stgpig1	Sao Tome Green-Pigeon	Treron sanctithomae	Columbiformes	Columbidae (Pigeons and Doves)			3596651	Treron sanctithomae	species	gbif:2495802,irmng:10215929		canonical_match	8F575A0E
2484	species	yevpig1	Yellow-vented Green-Pigeon	Treron seimundi	Columbiformes	Columbidae (Pigeons and Doves)			3596647	Treron seimundi	species	gbif:2495827,irmng:11041822		canonical_match	B3C1CC2E
2487	species	pitpig1	Pin-tailed Green-Pigeon	Treron apicauda	Columbiformes	Columbidae (Pigeons and Doves)			3596637	Treron apicauda	species	ncbi:1464054,gbif:2495726,irmng:10717139		canonical_match	CB6653B4
2491	species	afrgrp1	African Green-Pigeon	Treron calvus	Columbiformes	Columbidae (Pigeons and Doves)			550858	Treron calvus	species	ncbi:262130,gbif:2495783,irmng:10595353		canonical_match	146574
2509	species	gnspig1	Green-spectacled Green-Pigeon	Treron oxyurus	Columbiformes	Columbidae (Pigeons and Doves)			3596634	Treron oxyurus	species	gbif:2495818,irmng:11041029		canonical_match	30CA850D
2510	species	wetpig1	Wedge-tailed Green-Pigeon	Treron sphenurus	Columbiformes	Columbidae (Pigeons and Doves)			3596638	Treron sphenurus	species	ncbi:1464060,gbif:2495820,irmng:10464954		canonical_match	CCE99BC4
2514	species	whbpig1	White-bellied Green-Pigeon	Treron sieboldii	Columbiformes	Columbidae (Pigeons and Doves)			371964	Treron sieboldii	species	ncbi:228418,gbif:2495812,irmng:11431989		canonical_match	002105C7
2518	species	whgpig1	Whistling Green-Pigeon	Treron formosae	Columbiformes	Columbidae (Pigeons and Doves)			87903	Treron formosae	species	ncbi:337445,gbif:2495806,irmng:10919139		canonical_match	0F50255A
2526	species	bbfdov1	Black-backed Fruit-Dove	Ptilinopus cinctus	Columbiformes	Columbidae (Pigeons and Doves)			3596574	Ptilinopus cinctus	species	ncbi:1390567,gbif:2495551,irmng:11354907		canonical_match	01FF30C9
2533	species	bbfdov2	Black-banded Fruit-Dove	Ptilinopus alligator	Columbiformes	Columbidae (Pigeons and Doves)			6520479	Ptilinopus alligator	species	additions-6520479-6520479		new_taxon_amendment	8601021F
2534	species	rnfdov1	Red-naped Fruit-Dove	Ptilinopus dohertyi	Columbiformes	Columbidae (Pigeons and Doves)			3596570	Ptilinopus dohertyi	species	gbif:2495613,irmng:10192871		canonical_match	A4ECD089
2535	species	phfdov1	Pink-headed Fruit-Dove	Ptilinopus porphyreus	Columbiformes	Columbidae (Pigeons and Doves)			3596600	Ptilinopus porphyreus	species	ncbi:1391001,gbif:2495582,irmng:10190133		canonical_match	367BB605
2536	species	ybfdov2	Yellow-breasted Fruit-Dove	Ptilinopus occipitalis	Columbiformes	Columbidae (Pigeons and Doves)			244140	Ptilinopus occipitalis	species	ncbi:135633,gbif:2495576,irmng:11442631		canonical_match	23DE9E3D
